CustomerID,Segment,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Country
15447,At Risk,331,5,492.88,98.58,75.5,27,294,United Kingdom
15448,Hibernating,313,2,788.81,394.4,,49,361,United Kingdom
15449,New Customers,26,3,974.52,324.84,41.5,47,235,United Kingdom
15450,New Customers,30,1,429.84,429.84,,30,0,United Kingdom
15451,Hibernating,434,2,233.21,116.6,,56,164,United Kingdom
15452,At Risk,30,6,1799.11,299.85,57.7,158,481,United Kingdom
15453,New Customers,2,7,1388.37,198.34,8.3,169,185,United Kingdom
15454,Hibernating,362,2,305.59,152.8,,34,256,United Kingdom
15455,Hibernating,598,1,38.25,38.25,,2,0,United Kingdom
15456,At Risk,283,10,2119.27,211.93,31.1,128,448,United Kingdom
15457,Hibernating,262,1,237.07,237.07,,56,0,United Kingdom
15458,New Customers,25,2,370.44,185.22,,13,376,United Kingdom
15459,Hibernating,417,2,202.83,101.42,,6,80,United Kingdom
15460,Hibernating,354,1,216.76,216.76,,53,0,United Kingdom
15461,Hibernating,461,2,429.7,214.85,,1,170,United Kingdom
15462,At Risk,94,4,737.05,184.26,99.7,32,351,United Kingdom
15463,New Customers,29,1,126.14,126.14,,7,0,United Kingdom
15464,Hibernating,338,1,1048.85,1048.85,,155,0,United Kingdom
15465,Champions,20,32,12655.65,395.49,21.9,94,710,United Kingdom
15466,At Risk,85,4,1571.01,392.75,71.0,211,651,United Kingdom
15467,New Customers,9,3,524.88,174.96,64.5,41,142,United Kingdom
15468,New Customers,51,3,1430.48,476.83,170.5,80,341,United Kingdom
15469,New Customers,50,3,874.25,291.42,124.0,38,388,United Kingdom
15470,Hibernating,576,1,63.42,63.42,,4,0,United Kingdom
15471,New Customers,2,3,1316.56,438.85,104.0,122,548,United Kingdom
15472,Hibernating,113,1,371.56,371.56,,76,0,United Kingdom
15473,Champions,14,8,2046.0,255.75,132.1,5,430,United Kingdom
15474,Hibernating,596,1,163.1,163.1,,19,0,United Kingdom
15475,Hibernating,77,1,454.11,454.11,,29,0,United Kingdom
15476,At Risk,380,4,2209.98,552.49,21.3,67,62,United Kingdom
15477,Hibernating,650,1,368.4,368.4,,2,0,United Kingdom
15478,New Customers,40,3,1982.48,660.83,251.5,52,534,United Kingdom
15479,Hibernating,733,1,147.4,147.4,,9,0,United Kingdom
15480,At Risk,116,3,3592.25,1197.42,73.0,198,559,Malta
15481,Hibernating,401,1,1993.34,1993.34,,38,0,Norway
15482,Champions,16,18,14552.56,808.48,57.0,73,721,United Kingdom
15483,At Risk,161,10,855.06,85.51,56.0,215,522,United Kingdom
15484,Champions,1,6,4656.0,776.0,170.8,180,732,United Kingdom
15485,Champions,30,7,5771.51,824.5,121.2,80,707,United Kingdom
15486,Hibernating,527,1,102.0,102.0,,1,0,United Kingdom
15487,Hibernating,680,1,231.32,231.32,,14,0,United Kingdom
15488,At Risk,93,5,431.92,86.38,143.1,10,490,United Kingdom
15489,Champions,23,8,2419.61,302.45,51.0,75,670,United Kingdom
15490,Hibernating,430,1,217.6,217.6,,22,0,United Kingdom
15491,At Risk,95,6,3100.09,516.68,28.8,108,140,United Kingdom
15492,New Customers,28,2,659.46,329.73,,32,46,United Kingdom
15493,Champions,33,9,4306.49,478.5,45.5,288,622,United Kingdom
15494,Champions,21,5,3780.05,756.01,120.0,307,707,United Kingdom
15495,Hibernating,379,1,246.5,246.5,,20,0,United Kingdom
15496,Hibernating,631,1,146.14,146.14,,22,0,United Kingdom
15497,Champions,18,9,8657.39,961.93,86.0,66,703,United Kingdom
15498,Champions,3,44,26039.58,591.81,18.3,597,720,United Kingdom
15499,Hibernating,724,1,161.6,161.6,,40,0,United Kingdom
15500,New Customers,8,4,1131.56,282.89,21.7,64,73,United Kingdom
15501,Hibernating,405,2,402.5,201.25,,64,10,United Kingdom
15502,Champions,16,12,10532.52,877.71,51.2,230,539,United Kingdom
15503,Hibernating,363,2,267.15,133.57,,112,363,United Kingdom
15504,New Customers,81,4,412.6,103.15,173.1,41,584,United Kingdom
15505,At Risk,53,5,3610.96,722.19,7.5,90,102,United Kingdom
15506,New Customers,23,6,2040.03,340.0,79.6,180,454,United Kingdom
15507,Hibernating,172,1,492.36,492.36,,41,0,United Kingdom
15508,At Risk,189,6,1000.27,166.71,11.1,78,46,United Kingdom
15509,Hibernating,380,1,166.51,166.51,,26,0,United Kingdom
15510,Hibernating,331,1,250.0,250.0,,1,0,United Kingdom
15511,New Customers,12,5,909.23,181.85,9.2,117,73,United Kingdom
15512,Hibernating,156,4,331.58,82.9,106.3,29,520,United Kingdom
15513,Champions,33,35,27750.55,792.87,19.7,278,661,United Kingdom
15514,Champions,12,18,6594.77,366.38,54.1,170,722,United Kingdom
15515,Hibernating,387,1,171.81,171.81,,7,0,United Kingdom
15516,New Customers,45,3,62.43,20.81,1.0,15,1,United Kingdom
15517,Hibernating,233,1,267.03,267.03,,27,0,United Kingdom
15518,Champions,64,15,4218.94,281.26,38.8,250,655,United Kingdom
15519,Hibernating,383,2,344.61,172.3,,34,63,United Kingdom
15520,New Customers,2,1,343.5,343.5,,18,0,United Kingdom
15521,Champions,40,16,7096.09,443.51,39.2,185,663,United Kingdom
15522,New Customers,33,2,398.84,199.42,,47,54,United Kingdom
15523,Champions,84,16,17359.99,1085.0,72.4,65,653,United Kingdom
15524,New Customers,25,2,591.4,295.7,,9,582,United Kingdom
15525,New Customers,2,4,1293.2,323.3,162.2,151,380,United Kingdom
15526,New Customers,33,2,148.44,74.22,,4,0,United Kingdom
15527,Champions,19,23,5574.79,242.38,25.1,225,705,United Kingdom
15528,Hibernating,254,1,229.33,229.33,,26,0,United Kingdom
15529,Champions,23,12,5109.4,425.78,19.0,450,371,United Kingdom
15530,New Customers,22,5,1813.72,362.74,91.1,111,491,United Kingdom
15531,New Customers,8,2,2007.44,1003.72,,196,22,United Kingdom
15532,Champions,25,10,3750.25,375.02,54.5,416,523,United Kingdom
15533,New Customers,19,3,807.57,269.19,28.0,73,69,United Kingdom
15534,Hibernating,726,1,162.25,162.25,,8,0,United Kingdom
15535,At Risk,173,6,1087.82,181.3,31.5,88,275,United Kingdom
15536,Hibernating,409,1,259.09,259.09,,16,0,United Kingdom
15537,Hibernating,163,1,110.92,110.92,,24,0,United Kingdom
15538,At Risk,538,6,3358.4,559.73,22.5,3,125,United Kingdom
15539,New Customers,7,1,538.46,538.46,,41,0,United Kingdom
15540,New Customers,11,2,460.68,230.34,,31,364,United Kingdom
15541,Hibernating,114,1,85.13,85.13,,29,0,United Kingdom
15542,At Risk,512,3,918.45,306.15,112.5,212,225,United Kingdom
15543,Hibernating,288,2,242.84,121.42,,50,171,United Kingdom
15544,Champions,9,20,8162.43,408.12,26.7,175,671,United Kingdom
15545,New Customers,54,2,428.05,214.02,,78,316,United Kingdom
15546,Hibernating,607,2,1079.1,539.55,,6,0,United Kingdom
15547,Champions,7,26,10099.99,388.46,21.7,651,725,United Kingdom
15548,Hibernating,596,1,158.09,158.09,,23,0,United Kingdom
15549,At Risk,77,8,2342.21,292.78,42.7,138,620,United Kingdom
15550,Champions,4,12,2218.8,184.9,57.0,166,732,United Kingdom
15551,At Risk,37,7,1710.08,244.3,127.2,117,513,United Kingdom
15552,Hibernating,217,2,252.52,126.26,,29,405,United Kingdom
15553,New Customers,60,1,437.23,437.23,,51,0,United Kingdom
15554,Hibernating,278,1,217.2,217.2,,14,0,United Kingdom
15555,Champions,12,36,12102.22,336.17,24.7,666,721,United Kingdom
15556,New Customers,24,1,279.77,279.77,,31,0,United Kingdom
15557,New Customers,29,1,473.65,473.65,,16,0,United Kingdom
15558,Hibernating,639,1,214.13,214.13,,23,0,United Kingdom
15559,Hibernating,568,1,1109.4,1109.4,,62,0,United Kingdom
15560,Hibernating,398,2,153.52,76.76,,10,0,United Kingdom
15561,Champions,12,8,1934.39,241.8,60.0,65,651,United Kingdom
15562,Hibernating,352,3,673.38,224.46,114.5,32,374,United Kingdom
15563,Champions,22,6,2828.0,471.33,40.7,178,658,United Kingdom
15564,Hibernating,463,2,70.74,35.37,,4,212,United Kingdom
15565,New Customers,50,2,173.16,86.58,,8,20,United Kingdom
15566,Hibernating,393,2,227.87,113.94,,9,331,United Kingdom
15567,New Customers,19,1,186.01,186.01,,7,0,United Kingdom
15568,New Customers,3,3,758.29,252.76,6.5,27,70,United Kingdom
15569,At Risk,104,10,3586.35,358.64,62.0,123,545,United Kingdom
15570,Champions,7,25,9311.04,372.44,25.7,442,614,United Kingdom
15571,Champions,12,14,4051.63,289.4,83.3,442,721,United Kingdom
15572,Champions,5,10,4068.67,406.87,62.4,259,599,United Kingdom
15573,New Customers,32,5,1199.23,239.85,207.5,180,697,United Kingdom
15574,At Risk,178,6,1518.7,253.12,64.4,191,286,United Kingdom
15575,Hibernating,620,1,30.1,30.1,,3,0,United Kingdom
15576,New Customers,38,1,940.67,940.67,,43,0,United Kingdom
15577,At Risk,151,5,397.98,79.6,170.1,58,575,United Kingdom
15578,Hibernating,162,1,127.1,127.1,,13,0,United Kingdom
15579,At Risk,69,5,1302.5,260.5,91.9,140,363,United Kingdom
15580,At Risk,377,8,1381.19,172.65,15.8,150,293,United Kingdom
15581,Champions,156,34,4819.35,141.75,25.4,541,581,United Kingdom
15582,New Customers,25,3,682.91,227.64,22.0,39,195,United Kingdom
15583,Hibernating,376,1,107.86,107.86,,37,0,United Kingdom
15584,New Customers,24,6,1277.5,212.92,105.1,174,646,United Kingdom
15585,Hibernating,177,1,455.3,455.3,,31,0,United Kingdom
15586,At Risk,593,3,1139.1,379.7,13.0,30,108,United Kingdom
15587,At Risk,50,7,1522.08,217.44,63.6,3,441,United Kingdom
15588,Hibernating,678,1,579.6,579.6,,4,0,United Kingdom
15589,Hibernating,256,3,478.53,159.51,27.5,28,54,United Kingdom
15590,At Risk,382,5,1496.6,299.32,64.2,75,224,United Kingdom
15591,Hibernating,583,3,217.9,72.63,12.5,6,91,United Kingdom
15592,New Customers,47,1,388.58,388.58,,24,0,United Kingdom
15593,Hibernating,71,1,199.8,199.8,,5,0,United Kingdom
15594,New Customers,16,5,1771.78,354.36,52.1,85,218,United Kingdom
15595,Hibernating,488,1,357.6,357.6,,4,0,United Kingdom
15596,At Risk,101,9,3130.04,347.78,30.6,82,398,United Kingdom
15597,New Customers,35,2,563.37,281.68,,35,540,United Kingdom
15598,New Customers,53,2,548.02,274.01,,32,374,United Kingdom
15599,New Customers,27,3,1250.06,416.69,31.5,77,419,United Kingdom
15600,At Risk,428,4,1199.31,299.83,27.9,55,165,United Kingdom
15601,Champions,11,30,14960.12,498.67,17.1,310,727,United Kingdom
15602,Champions,8,16,3230.51,201.91,41.9,62,729,United Kingdom
15603,Hibernating,79,2,88.48,44.24,,4,569,United Kingdom
15604,Hibernating,52,1,216.39,216.39,,17,0,United Kingdom
15605,At Risk,36,9,1936.8,215.2,65.2,80,658,United Kingdom
15606,Champions,61,17,5230.99,307.71,20.9,84,586,United Kingdom
15607,At Risk,337,9,1708.97,189.89,64.0,95,364,United Kingdom
15608,New Customers,28,5,1785.98,357.2,116.4,93,387,United Kingdom
15609,Hibernating,184,1,298.48,298.48,,16,0,United Kingdom
15610,Hibernating,52,1,112.46,112.46,,6,0,United Kingdom
15611,Champions,10,24,2976.28,124.01,18.6,42,673,United Kingdom
15612,New Customers,36,2,195.15,97.58,,4,25,United Kingdom
15613,Hibernating,610,1,433.72,433.72,,27,0,United Kingdom
15614,At Risk,438,4,3147.36,786.84,51.4,73,188,United Kingdom
15615,Champions,10,47,21373.97,454.77,12.9,292,726,United Kingdom
15616,Hibernating,438,1,317.11,317.11,,13,0,United Kingdom
15617,At Risk,396,3,828.55,276.18,36.5,41,111,United Kingdom
15618,New Customers,33,4,776.85,194.21,25.4,38,103,United Kingdom
15619,New Customers,11,1,336.4,336.4,,3,0,United Kingdom
15620,At Risk,57,4,1942.36,485.59,48.3,114,353,United Kingdom
15621,New Customers,4,4,1293.03,323.26,4.2,11,17,United Kingdom
15622,Champions,43,17,7852.61,461.92,46.9,331,602,United Kingdom
15623,At Risk,141,8,2437.05,304.63,70.1,91,588,United Kingdom
15624,At Risk,117,4,588.13,147.03,21.4,26,139,United Kingdom
15625,At Risk,104,9,3236.4,359.6,42.4,106,438,United Kingdom
15626,At Risk,75,3,1067.52,355.84,81.5,73,346,United Kingdom
15627,Hibernating,457,2,566.9,283.45,,23,65,United Kingdom
15628,Champions,5,17,5652.26,332.49,25.1,136,721,United Kingdom
15629,At Risk,450,4,2240.9,560.22,19.9,39,82,United Kingdom
15630,New Customers,45,3,1481.4,493.8,140.5,76,599,United Kingdom
15631,Hibernating,642,1,596.67,596.67,,39,0,United Kingdom
15632,Champions,16,8,3285.31,410.66,13.1,107,259,United Kingdom
15633,At Risk,509,13,4352.46,334.8,10.3,77,221,United Kingdom
15634,New Customers,17,2,554.65,277.33,,34,366,United Kingdom
15635,Hibernating,396,1,100.35,100.35,,2,0,United Kingdom
15636,At Risk,90,4,1444.58,361.14,25.2,39,479,United Kingdom
15637,New Customers,53,5,797.59,159.52,113.9,37,671,United Kingdom
15638,At Risk,379,6,2265.2,377.53,57.9,20,231,United Kingdom
15639,At Risk,134,3,1065.08,355.03,81.5,61,471,United Kingdom
15640,Champions,4,29,23922.78,824.92,19.5,302,720,United Kingdom
15641,At Risk,105,12,5345.55,445.46,38.6,249,627,United Kingdom
15642,Hibernating,730,1,105.78,105.78,,6,0,United Kingdom
15643,At Risk,192,3,664.0,221.33,45.5,31,90,United Kingdom
15644,At Risk,166,4,813.0,203.25,41.3,166,94,United Kingdom
15645,New Customers,19,3,1054.75,351.58,192.5,58,406,United Kingdom
15646,At Risk,158,5,974.61,194.92,46.2,65,252,United Kingdom
15647,Hibernating,415,1,169.0,169.0,,11,0,United Kingdom
15648,Hibernating,204,2,657.35,328.68,,23,62,United Kingdom
15649,At Risk,336,4,2170.35,542.59,10.0,8,50,United Kingdom
15650,Hibernating,522,2,553.88,276.94,,33,106,United Kingdom
15651,New Customers,37,5,1259.06,251.81,84.2,52,559,United Kingdom
15652,At Risk,91,5,1420.34,284.07,115.1,93,393,United Kingdom
15653,New Customers,93,2,877.44,438.72,,4,23,United Kingdom
15654,New Customers,9,2,922.53,461.26,,15,16,United Kingdom
15655,Hibernating,243,1,560.67,560.67,,34,0,United Kingdom
15656,New Customers,45,4,748.5,187.12,38.8,46,238,United Kingdom
15657,Hibernating,23,1,30.0,30.0,,1,0,United Kingdom
15658,At Risk,190,8,2423.47,302.93,67.7,79,546,United Kingdom
15659,New Customers,44,3,532.49,177.5,38.0,14,609,United Kingdom
15660,Champions,25,15,2812.99,187.53,29.7,73,647,United Kingdom
15661,At Risk,317,8,1215.95,151.99,17.0,27,261,United Kingdom
15662,Hibernating,661,2,283.73,141.86,,12,77,United Kingdom
15663,Hibernating,106,1,138.14,138.14,,9,0,United Kingdom
15664,At Risk,51,4,1231.53,307.88,143.4,53,598,United Kingdom
15665,At Risk,168,5,4015.12,803.02,48.0,163,466,United Kingdom
15666,Hibernating,472,2,632.94,316.47,,62,23,United Kingdom
15667,New Customers,40,1,301.32,301.32,,13,0,United Kingdom
15668,Hibernating,218,1,76.32,76.32,,1,0,United Kingdom
15669,New Customers,40,4,684.34,171.08,9.8,31,223,United Kingdom
15670,Hibernating,297,2,325.2,162.6,,19,259,United Kingdom
15671,Champions,19,7,2657.13,379.59,39.6,52,252,United Kingdom
15672,Hibernating,725,1,45.3,45.3,,3,0,United Kingdom
15673,At Risk,88,9,6414.79,712.75,29.0,177,567,United Kingdom
15674,Champions,73,12,6613.52,551.13,48.5,261,657,United Kingdom
15675,At Risk,81,4,542.04,135.51,23.8,32,322,United Kingdom
15676,New Customers,19,3,3435.76,1145.25,115.5,191,265,United Kingdom
15677,New Customers,49,3,1305.63,435.21,165.0,63,414,United Kingdom
15678,At Risk,53,3,1893.89,631.3,108.0,77,469,United Kingdom
15679,New Customers,24,4,781.28,195.32,51.2,98,158,United Kingdom
15680,Champions,9,10,4507.58,450.76,89.7,155,728,United Kingdom
15681,Champions,25,14,2989.7,213.55,48.5,48,539,United Kingdom
15682,Hibernating,599,2,318.24,159.12,,25,88,United Kingdom
15683,Hibernating,117,2,524.54,262.27,,25,356,United Kingdom
15684,Hibernating,547,3,173.95,57.98,60.0,9,188,United Kingdom
15685,Hibernating,450,1,55.98,55.98,,17,0,United Kingdom
15686,Hibernating,420,1,90.0,90.0,,1,0,United Kingdom
15687,Champions,9,9,2993.1,332.57,38.2,119,321,United Kingdom
15688,Hibernating,419,1,190.57,190.57,,26,0,United Kingdom
15689,At Risk,120,3,521.03,173.68,7.0,20,497,United Kingdom
15690,New Customers,4,2,239.76,119.88,,19,96,United Kingdom
15691,At Risk,252,4,571.3,142.82,24.5,12,480,United Kingdom
15692,New Customers,28,1,191.04,191.04,,12,0,United Kingdom
15693,Hibernating,659,1,37.5,37.5,,1,0,United Kingdom
15694,Champions,1,23,10795.81,469.38,34.2,54,731,United Kingdom
15695,At Risk,267,4,1131.04,282.76,140.5,55,414,United Kingdom
15696,Champions,33,13,3906.57,300.51,42.3,163,650,United Kingdom
15697,Hibernating,690,1,246.75,246.75,,14,0,United Kingdom
15698,Hibernating,624,1,46.2,46.2,,2,0,United Kingdom
15699,New Customers,18,1,309.65,309.65,,18,0,United Kingdom
15700,Hibernating,172,2,696.68,348.34,,85,1,United Kingdom
15701,New Customers,2,4,1542.14,385.54,24.9,193,108,United Kingdom
15702,Hibernating,476,1,112.57,112.57,,29,0,Nigeria
15703,Hibernating,265,1,211.5,211.5,,5,0,United Kingdom
15704,At Risk,140,6,3817.96,636.33,102.6,129,442,United Kingdom
15705,Hibernating,201,1,143.1,143.1,,6,0,United Kingdom
15706,At Risk,64,4,1060.56,265.14,17.0,50,52,United Kingdom
15707,New Customers,35,4,945.58,236.4,6.4,126,51,United Kingdom
15708,Champions,41,9,4378.72,486.52,27.9,135,384,United Kingdom
15709,Hibernating,284,2,327.85,163.92,,26,305,United Kingdom
15710,Hibernating,417,1,898.87,898.87,,110,0,United Kingdom
15711,Hibernating,557,2,420.25,210.12,,25,128,United Kingdom
15712,Champions,9,12,3472.41,289.37,31.0,86,729,United Kingdom
15713,At Risk,143,4,1010.79,252.7,64.3,48,580,United Kingdom
15714,New Customers,12,5,784.81,156.96,142.3,45,543,United Kingdom
15715,At Risk,556,5,658.02,131.6,17.2,33,63,United Kingdom
15716,At Risk,146,11,3054.29,277.66,29.8,187,586,United Kingdom
15717,At Risk,234,5,607.0,121.4,57.3,17,358,United Kingdom
15718,Hibernating,540,1,293.79,293.79,,18,0,United Kingdom
15719,Champions,33,31,10221.41,329.72,9.0,448,705,United Kingdom
15720,New Customers,24,2,741.92,370.96,,152,525,United Kingdom
15721,New Customers,12,1,507.08,507.08,,80,0,United Kingdom
15722,Champions,36,11,5258.1,478.01,54.1,91,604,United Kingdom
15723,At Risk,365,4,947.65,236.91,39.1,108,209,United Kingdom
15724,Hibernating,201,3,310.85,103.62,16.5,17,199,United Kingdom
15725,New Customers,15,1,415.25,415.25,,32,0,United Kingdom
15726,Hibernating,390,1,321.91,321.91,,23,0,United Kingdom
15727,Champions,17,15,9445.51,629.7,34.3,426,668,United Kingdom
15728,Hibernating,380,2,544.6,272.3,,10,64,United Kingdom
15729,Hibernating,213,3,192.55,64.18,92.5,10,190,United Kingdom
15730,At Risk,66,5,1726.58,345.32,57.8,102,365,United Kingdom
15731,Hibernating,554,1,125.3,125.3,,8,0,United Kingdom
15732,At Risk,212,10,1682.07,168.21,56.7,53,461,United Kingdom
15733,Hibernating,283,1,162.3,162.3,,10,0,United Kingdom
15734,At Risk,115,4,2263.3,565.83,65.6,36,432,United Kingdom
15735,Hibernating,421,1,327.68,327.68,,19,0,United Kingdom
15736,At Risk,435,2,1815.72,907.86,,95,0,United Kingdom
15737,New Customers,15,8,1205.12,150.64,26.3,60,228,United Kingdom
15738,Champions,19,41,13372.97,326.17,12.0,70,710,United Kingdom
15739,New Customers,66,1,449.12,449.12,,8,0,United Kingdom
15740,Hibernating,49,1,154.88,154.88,,9,0,United Kingdom
15741,Hibernating,458,2,208.62,104.31,,11,160,United Kingdom
15742,Hibernating,619,1,156.87,156.87,,41,0,United Kingdom
15743,New Customers,16,4,784.46,196.12,24.8,59,168,United Kingdom
15744,Hibernating,78,1,34.8,34.8,,3,0,United Kingdom
15745,New Customers,19,4,1094.59,273.65,65.0,57,217,United Kingdom
15746,Hibernating,134,1,196.88,196.88,,28,0,United Kingdom
15747,Champions,13,9,2562.61,284.73,50.9,116,678,United Kingdom
15748,New Customers,40,3,614.76,204.92,204.5,34,408,United Kingdom
15749,At Risk,235,3,44534.3,14844.77,48.5,5,97,United Kingdom
15750,Champions,3,18,6797.19,377.62,44.1,388,735,United Kingdom
15751,At Risk,461,11,1380.44,125.49,30.7,90,272,United Kingdom
15752,Champions,40,9,4207.54,467.5,28.5,359,417,United Kingdom
15753,Hibernating,305,1,79.2,79.2,,1,0,United Kingdom
15754,At Risk,51,9,3037.61,337.51,87.0,114,604,United Kingdom
15755,Champions,10,17,5993.12,352.54,27.9,281,725,United Kingdom
15756,New Customers,61,4,532.96,133.24,22.5,160,187,United Kingdom
15757,At Risk,66,6,2940.36,490.06,52.9,162,481,United Kingdom
15758,New Customers,25,1,205.25,205.25,,9,0,United Kingdom
15759,At Risk,218,7,830.93,118.7,53.2,10,519,United Kingdom
15761,Hibernating,443,1,143.05,143.05,,5,0,United Kingdom
15762,New Customers,65,2,583.75,291.88,,37,12,United Kingdom
15763,New Customers,32,2,1086.92,543.46,,58,45,United Kingdom
15764,At Risk,88,8,4503.08,562.88,53.4,187,390,United Kingdom
15765,Hibernating,667,1,370.63,370.63,,25,0,United Kingdom
15766,New Customers,64,3,831.06,277.02,83.0,21,618,United Kingdom
15768,Champions,116,34,15601.09,458.86,43.5,437,620,United Kingdom
15769,Champions,7,46,88704.32,1928.35,13.8,26,721,United Kingdom
15770,Hibernating,613,1,321.45,321.45,,18,0,United Kingdom
15771,At Risk,604,3,1006.54,335.51,36.5,26,89,United Kingdom
15772,Hibernating,418,1,280.88,280.88,,16,0,United Kingdom
15773,New Customers,6,2,774.52,387.26,,46,403,United Kingdom
15774,At Risk,69,6,1328.69,221.45,117.3,87,587,United Kingdom
15775,Hibernating,245,2,150.5,75.25,,9,386,United Kingdom
15776,Hibernating,133,1,241.62,241.62,,18,0,United Kingdom
