CustomerID,Segment,Country,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Z_Recency,Z_Frequency,Z_Monetary,DistToCentroid,DistToRival,NearestRival,BoundaryMargin,Silhouette,Cohesion,IsBorderline
15092,At Risk,United Kingdom,215,3,776.46,258.82,55.5,39,247,0.595,-0.199,-0.124,0.77,1.061,Hibernating,0.421,0.155,Borderline,1
15093,Champions,United Kingdom,18,23,14326.11,622.87,28.0,104,713,-0.965,2.019,1.982,0.807,2.689,At Risk,0.231,0.511,Core,0
15094,Hibernating,United Kingdom,463,2,83.0,41.5,,4,181,1.086,-0.555,-1.733,0.909,2.428,At Risk,0.273,0.551,Core,0
15095,At Risk,United Kingdom,104,10,3141.64,314.16,63.4,90,584,0.132,1.053,0.886,0.924,1.434,Champions,0.392,0.306,Settled,0
15096,New Customers,United Kingdom,43,1,219.39,219.39,,11,0,-0.426,-1.057,-1.036,1.185,1.325,Hibernating,0.472,0.066,Borderline,1
15097,New Customers,United Kingdom,4,3,908.35,302.78,289.5,59,578,-1.822,-0.199,-0.011,0.969,2.31,At Risk,0.295,0.476,Settled,0
15098,At Risk,United Kingdom,182,3,39916.5,13305.5,0.0,1,0,0.488,-0.199,2.723,2.343,2.742,Champions,0.461,0.157,Borderline,1
15099,Hibernating,United Kingdom,84,1,410.48,410.48,,23,0,-0.004,-1.057,-0.584,0.957,1.209,New Customers,0.442,0.168,Borderline,1
15100,At Risk,United Kingdom,334,7,2894.7,413.53,110.7,11,367,0.876,0.659,0.826,0.725,2.257,Champions,0.243,0.553,Core,0
15101,New Customers,United Kingdom,9,6,1477.94,246.32,128.3,52,581,-1.377,0.494,0.341,1.105,1.477,Champions,0.428,0.216,Borderline,1
15102,Hibernating,United Kingdom,531,2,554.67,277.33,,26,16,1.173,-0.555,-0.367,0.684,1.403,At Risk,0.328,0.404,Settled,0
15103,New Customers,United Kingdom,31,2,703.36,351.68,,35,55,-0.631,-0.555,-0.196,0.361,1.468,At Risk,0.198,0.449,Settled,0
15104,At Risk,United Kingdom,197,2,1027.44,513.72,,66,85,0.539,-0.555,0.078,0.929,1.082,Hibernating,0.462,0.058,Borderline,1
15105,Champions,United Kingdom,18,9,3094.91,343.88,102.7,129,608,-0.965,0.935,0.875,0.79,1.565,At Risk,0.335,0.299,Settled,0
15106,New Customers,United Kingdom,18,5,1422.52,284.5,10.8,90,251,-0.965,0.303,0.313,0.829,1.362,At Risk,0.378,0.266,Settled,0
15107,At Risk,United Kingdom,311,9,940.35,104.48,16.4,32,140,0.831,0.935,0.014,0.887,2.018,Hibernating,0.305,0.447,Settled,0
15108,At Risk,European Community,142,3,1159.25,386.42,3.0,49,85,0.33,-0.199,0.165,0.561,1.289,New Customers,0.303,0.38,Settled,0
15109,At Risk,United Kingdom,246,3,983.1,327.7,89.0,46,489,0.681,-0.199,0.046,0.688,1.174,Hibernating,0.37,0.255,Settled,0
15110,New Customers,United Kingdom,24,6,1505.85,250.98,55.3,23,461,-0.789,0.494,0.354,1.003,1.2,At Risk,0.455,0.098,Borderline,1
15111,At Risk,United Kingdom,29,5,2730.87,546.17,108.0,109,563,-0.672,0.303,0.784,1.119,1.214,New Customers,0.48,0.073,Borderline,1
15112,Hibernating,United Kingdom,611,1,209.4,209.4,,7,0,1.263,-1.057,-1.069,0.464,2.199,At Risk,0.174,0.655,Core,0
15113,New Customers,United Kingdom,10,3,3608.94,1202.98,6.5,76,44,-1.316,-0.199,0.986,1.306,1.786,Champions,0.422,0.234,Borderline,1
15114,Champions,United Kingdom,30,12,3400.12,283.34,19.2,151,390,-0.651,1.26,0.943,0.693,1.512,At Risk,0.314,0.297,Settled,0
15115,New Customers,United Kingdom,18,2,531.85,265.92,,35,714,-0.965,-0.555,-0.398,0.303,1.801,At Risk,0.144,0.531,Core,0
15116,New Customers,United Kingdom,18,4,1352.75,338.19,16.0,37,187,-0.965,0.077,0.277,0.651,1.382,At Risk,0.32,0.342,Settled,0
15117,Champions,United Kingdom,15,8,2485.97,310.75,83.7,89,619,-1.076,0.805,0.716,0.975,1.48,New Customers,0.397,0.208,Borderline,1
15118,Hibernating,United Kingdom,134,1,244.8,244.8,,1,0,0.293,-1.057,-0.957,0.618,1.571,New Customers,0.282,0.457,Settled,0
15119,Hibernating,United Kingdom,246,1,266.4,266.4,,14,0,0.681,-1.057,-0.896,0.277,1.858,New Customers,0.13,0.622,Core,0
15120,Hibernating,United Kingdom,134,1,358.82,358.82,,21,0,0.293,-1.057,-0.681,0.655,1.467,New Customers,0.309,0.416,Settled,0
15121,New Customers,United Kingdom,50,2,457.72,228.86,,28,238,-0.332,-0.555,-0.506,0.664,1.309,Hibernating,0.336,0.303,Settled,0
15122,At Risk,United Kingdom,114,11,4497.47,408.86,37.8,155,505,0.19,1.161,1.145,1.142,1.392,Champions,0.451,0.193,Borderline,1
15123,Champions,United Kingdom,7,5,4656.17,931.23,80.9,149,626,-1.521,0.303,1.17,1.308,1.664,New Customers,0.44,0.118,Borderline,1
15124,New Customers,United Kingdom,23,4,450.82,112.7,53.3,30,628,-0.815,0.077,-0.517,0.476,1.55,At Risk,0.235,0.428,Settled,0
15125,Champions,United Kingdom,25,24,17024.87,709.37,42.9,151,593,-0.764,2.07,2.107,0.991,2.702,At Risk,0.268,0.473,Settled,0
15126,Hibernating,United Kingdom,537,2,449.49,224.74,,25,150,1.181,-0.555,-0.519,0.577,1.499,At Risk,0.278,0.473,Settled,0
15127,New Customers,United Kingdom,66,2,711.5,355.75,,27,454,-0.157,-0.555,-0.187,0.775,1.183,At Risk,0.396,0.214,Borderline,1
15128,At Risk,United Kingdom,60,5,1783.68,356.74,69.0,87,369,-0.217,0.303,0.476,0.609,1.158,New Customers,0.345,0.308,Settled,0
15129,Champions,United Kingdom,50,23,6860.18,298.27,21.1,86,559,-0.332,2.019,1.45,0.939,2.132,At Risk,0.306,0.373,Settled,0
15130,Hibernating,United Kingdom,170,1,330.11,330.11,,22,0,0.445,-1.057,-0.742,0.501,1.609,New Customers,0.238,0.511,Core,0
15131,Hibernating,United Kingdom,395,1,80.28,80.28,,7,0,0.984,-1.057,-1.757,0.883,2.522,New Customers,0.259,0.589,Core,0
15132,New Customers,United Kingdom,18,5,977.93,195.59,21.0,49,244,-0.965,0.303,0.042,0.677,1.412,At Risk,0.324,0.341,Settled,0
15133,At Risk,United Kingdom,128,5,1806.9,361.38,38.2,45,392,0.264,0.303,0.486,0.138,1.493,New Customers,0.084,0.522,Core,0
15134,Champions,United Kingdom,15,10,1596.29,159.63,36.2,47,407,-1.076,1.053,0.396,1.077,1.514,New Customers,0.416,0.171,Borderline,1
15135,Hibernating,United Kingdom,239,2,305.68,152.84,,17,317,0.662,-0.555,-0.797,0.389,1.518,At Risk,0.204,0.517,Core,0
15136,New Customers,United Kingdom,3,4,1286.7,321.68,31.3,61,93,-1.966,0.077,0.24,1.242,2.018,Champions,0.381,0.334,Settled,0
15137,Hibernating,United Kingdom,521,2,823.4,411.7,,34,159,1.161,-0.555,-0.082,0.921,1.255,At Risk,0.423,0.23,Borderline,1
15138,Hibernating,United Kingdom,394,1,502.52,502.52,,31,0,0.982,-1.057,-0.438,0.515,1.711,At Risk,0.231,0.551,Core,0
15139,Hibernating,United Kingdom,240,2,178.96,89.48,,13,96,0.665,-0.555,-1.182,0.466,1.832,New Customers,0.203,0.563,Core,0
15140,At Risk,United Kingdom,52,8,3243.69,405.46,54.9,103,390,-0.307,0.805,0.909,0.989,1.192,Champions,0.453,0.179,Borderline,1
15141,At Risk,United Kingdom,458,7,1388.47,198.35,20.5,44,163,1.079,0.659,0.295,0.793,1.947,Hibernating,0.289,0.465,Settled,0
15142,At Risk,United Kingdom,46,6,2619.92,436.65,137.6,115,454,-0.384,0.494,0.754,0.863,1.375,New Customers,0.386,0.288,Settled,0
15143,Hibernating,United Kingdom,226,2,563.63,281.82,,27,206,0.627,-0.555,-0.356,0.675,1.18,At Risk,0.364,0.314,Settled,0
15144,Champions,United Kingdom,8,29,12160.31,419.32,24.1,199,718,-1.445,2.296,1.864,0.963,3.072,At Risk,0.239,0.541,Core,0
15145,New Customers,United Kingdom,4,4,1194.73,298.68,73.0,54,244,-1.822,0.077,0.187,1.098,1.994,Champions,0.355,0.378,Settled,0
15146,At Risk,United Kingdom,165,2,1327.16,663.58,,90,126,0.426,-0.555,0.263,0.863,1.287,Hibernating,0.401,0.204,Borderline,1
15147,Hibernating,United Kingdom,240,1,623.5,623.5,,28,0,0.665,-1.057,-0.283,0.684,1.55,At Risk,0.306,0.442,Settled,0
15148,New Customers,United Kingdom,11,1,301.29,301.29,,20,0,-1.26,-1.057,-0.807,1.01,2.149,Hibernating,0.32,0.424,Settled,0
15149,At Risk,United Kingdom,134,4,1524.61,381.15,194.6,61,515,0.293,0.077,0.363,0.245,1.382,New Customers,0.15,0.483,Settled,0
15150,Champions,United Kingdom,17,13,9001.08,692.39,51.2,495,526,-1.0,1.352,1.646,0.37,2.129,At Risk,0.148,0.497,Settled,0
15151,At Risk,United Kingdom,423,2,2085.61,1042.8,,56,86,1.028,-0.555,0.589,1.07,1.531,Hibernating,0.411,0.21,Borderline,1
15152,Champions,United Kingdom,10,14,5263.83,375.99,133.5,214,691,-1.316,1.437,1.259,0.231,2.216,At Risk,0.094,0.538,Core,0
15153,New Customers,United Kingdom,31,1,329.25,329.25,,22,0,-0.631,-1.057,-0.743,0.938,1.529,Hibernating,0.38,0.276,Settled,0
15154,At Risk,United Kingdom,75,3,1388.41,462.8,201.5,166,402,-0.076,-0.199,0.295,0.69,0.981,New Customers,0.413,0.183,Borderline,1
15155,Hibernating,United Kingdom,383,1,383.97,383.97,,24,0,0.964,-1.057,-0.633,0.345,1.811,At Risk,0.16,0.613,Core,0
15156,New Customers,United Kingdom,1,3,961.49,320.5,13.0,51,32,-2.41,-0.199,0.03,1.551,2.532,Champions,0.38,0.352,Settled,0
15157,New Customers,United Kingdom,4,5,2654.11,530.82,26.3,152,725,-1.822,0.303,0.764,1.503,1.534,Champions,0.495,0.056,Borderline,1
15158,New Customers,United Kingdom,45,2,606.02,303.01,,11,356,-0.398,-0.555,-0.303,0.553,1.371,At Risk,0.287,0.376,Settled,0
15159,Champions,United Kingdom,2,34,22116.73,650.49,12.5,413,430,-2.15,2.486,2.296,1.678,3.841,At Risk,0.304,0.496,Settled,0
15160,At Risk,United Kingdom,357,4,589.27,147.32,3.7,17,63,0.919,0.077,-0.324,0.948,1.104,Hibernating,0.462,0.085,Borderline,1
15161,Hibernating,United Kingdom,388,1,119.92,119.92,,33,0,0.972,-1.057,-1.47,0.607,2.351,New Customers,0.205,0.64,Core,0
15162,Hibernating,United Kingdom,731,1,312.9,312.9,,12,0,1.378,-1.057,-0.78,0.552,2.065,At Risk,0.211,0.611,Core,0
15163,New Customers,United Kingdom,18,2,304.47,152.24,,29,173,-0.965,-0.555,-0.8,0.614,1.871,Hibernating,0.247,0.477,Settled,0
15164,At Risk,United Kingdom,69,9,2068.92,229.88,36.9,243,621,-0.128,0.935,0.584,0.842,1.404,Champions,0.375,0.329,Settled,0
15165,Hibernating,United Kingdom,373,1,975.5,975.5,,27,0,0.947,-1.057,0.04,0.966,1.51,At Risk,0.39,0.314,Settled,0
15166,Hibernating,United Kingdom,468,1,167.16,167.16,,12,0,1.092,-1.057,-1.231,0.439,2.254,At Risk,0.163,0.667,Core,0
15167,At Risk,United Kingdom,321,5,1659.67,331.93,86.4,262,352,0.851,0.303,0.424,0.461,1.766,Hibernating,0.207,0.521,Core,0
15168,New Customers,United Kingdom,26,1,106.56,106.56,,5,0,-0.74,-1.057,-1.555,1.518,1.754,Hibernating,0.464,0.106,Borderline,1
15169,Hibernating,United Kingdom,382,2,569.22,284.61,,58,344,0.962,-0.555,-0.349,0.639,1.286,At Risk,0.332,0.383,Settled,0
15170,Hibernating,United Kingdom,407,1,81.15,81.15,,4,0,1.003,-1.057,-1.749,0.878,2.531,New Customers,0.258,0.592,Core,0
15171,Hibernating,United Kingdom,331,1,1289.5,1289.5,,5,0,0.871,-1.057,0.242,1.161,1.443,At Risk,0.446,0.187,Borderline,1
15172,New Customers,United Kingdom,9,5,1624.05,324.81,9.9,106,227,-1.377,0.303,0.409,1.018,1.576,Champions,0.392,0.289,Settled,0
15173,At Risk,United Kingdom,381,7,1494.6,213.51,35.6,68,236,0.961,0.659,0.349,0.684,1.971,Hibernating,0.258,0.504,Core,0
15174,Hibernating,United Kingdom,323,2,481.46,240.73,,34,87,0.855,-0.555,-0.469,0.531,1.321,At Risk,0.287,0.433,Settled,0
15175,Hibernating,United Kingdom,72,1,224.14,224.14,,23,0,-0.102,-1.057,-1.02,1.005,1.337,New Customers,0.429,0.198,Borderline,1
15176,Hibernating,United Kingdom,668,1,988.04,988.04,,52,0,1.32,-1.057,0.05,1.068,1.681,At Risk,0.389,0.325,Settled,0
15177,Hibernating,United Kingdom,426,1,948.93,948.93,,26,0,1.032,-1.057,0.021,0.956,1.548,At Risk,0.382,0.333,Settled,0
15178,Hibernating,United Kingdom,260,1,40.5,40.5,,3,0,0.716,-1.057,-2.243,1.364,2.671,New Customers,0.338,0.46,Settled,0
15179,Champions,United Kingdom,18,13,7491.92,576.3,42.4,225,718,-0.965,1.352,1.514,0.296,2.033,At Risk,0.127,0.493,Settled,0
15180,At Risk,United Kingdom,367,3,904.43,301.48,61.0,46,221,0.937,-0.199,-0.014,0.859,1.11,Hibernating,0.436,0.136,Borderline,1
15181,At Risk,United Kingdom,66,5,1200.2,240.04,86.1,15,664,-0.157,0.303,0.19,0.599,1.046,New Customers,0.364,0.263,Settled,0
15182,At Risk,United Kingdom,154,11,2998.95,272.63,45.6,77,502,0.382,1.161,0.852,0.966,1.641,Champions,0.371,0.352,Settled,0
15183,Hibernating,United Kingdom,548,3,639.93,213.31,1.5,33,36,1.193,-0.199,-0.264,0.973,1.171,At Risk,0.454,0.141,Borderline,1
15184,New Customers,United Kingdom,29,4,689.95,172.49,75.5,72,694,-0.672,0.077,-0.21,0.441,1.261,At Risk,0.259,0.358,Settled,0
15185,Hibernating,United Kingdom,70,1,310.62,310.62,,21,0,-0.119,-1.057,-0.785,1.022,1.204,New Customers,0.459,0.125,Borderline,1
15186,New Customers,United Kingdom,14,5,1403.2,280.64,80.4,29,682,-1.117,0.303,0.303,0.85,1.514,At Risk,0.36,0.316,Settled,0
15187,Champions,United Kingdom,2,15,4762.18,317.48,12.7,60,210,-2.15,1.517,1.186,1.031,2.639,New Customers,0.281,0.467,Settled,0
15188,Hibernating,United Kingdom,725,1,310.43,310.43,,23,0,1.373,-1.057,-0.786,0.545,2.066,At Risk,0.209,0.613,Core,0
15189,Champions,United Kingdom,1,46,17524.38,380.96,12.6,90,507,-2.41,2.851,2.128,1.988,4.157,At Risk,0.323,0.473,Settled,0
15190,Hibernating,United Kingdom,434,1,834.44,834.44,,40,0,1.044,-1.057,-0.072,0.869,1.581,At Risk,0.355,0.384,Settled,0
15191,Hibernating,United Kingdom,463,3,588.05,196.02,112.5,33,225,1.086,-0.199,-0.325,0.903,1.139,At Risk,0.442,0.166,Borderline,1
15192,At Risk,United Kingdom,120,5,1981.39,396.28,54.7,56,560,0.223,0.303,0.552,0.206,1.496,New Customers,0.121,0.514,Core,0
15193,New Customers,United Kingdom,61,1,499.32,499.32,,19,0,-0.206,-1.057,-0.443,1.034,1.193,Hibernating,0.464,0.069,Borderline,1
15194,Champions,United Kingdom,3,28,12427.69,443.85,27.3,274,733,-1.966,2.254,1.88,1.216,3.391,At Risk,0.264,0.536,Core,0
15195,New Customers,United Kingdom,3,1,3861.0,3861.0,,1,0,-1.966,-1.057,1.035,1.833,2.745,Champions,0.4,0.298,Settled,0
15196,Hibernating,United Kingdom,433,2,316.25,158.12,,34,293,1.043,-0.555,-0.772,0.372,1.611,At Risk,0.188,0.555,Core,0
15197,New Customers,United Kingdom,11,6,1877.51,312.92,103.9,44,717,-1.26,0.494,0.514,1.163,1.348,Champions,0.463,0.134,Borderline,1
15198,At Risk,United Kingdom,92,5,571.35,114.27,101.8,28,597,0.054,0.303,-0.346,0.849,1.126,New Customers,0.43,0.18,Borderline,1
15199,At Risk,United Kingdom,59,10,3122.4,312.24,33.1,17,516,-0.227,1.053,0.881,1.079,1.132,Champions,0.488,0.107,Borderline,1
15200,Hibernating,United Kingdom,495,1,549.05,549.05,,30,0,1.128,-1.057,-0.375,0.617,1.736,At Risk,0.262,0.526,Core,0
15201,At Risk,United Kingdom,87,7,1842.95,263.28,70.9,44,524,0.018,0.659,0.5,0.528,1.519,New Customers,0.258,0.459,Settled,0
15203,Champions,United Kingdom,26,15,4400.18,293.35,25.6,150,705,-0.74,1.517,1.129,0.455,1.808,At Risk,0.201,0.429,Settled,0
15204,Hibernating,United Kingdom,357,1,316.58,316.58,,9,0,0.919,-1.057,-0.772,0.239,1.884,At Risk,0.113,0.641,Core,0
15205,New Customers,United Kingdom,85,2,653.24,326.62,,37,42,0.004,-0.555,-0.249,0.926,1.133,Hibernating,0.45,0.088,Borderline,1
15206,New Customers,United Kingdom,10,4,420.3,105.08,34.3,3,265,-1.316,0.077,-0.567,0.659,1.99,At Risk,0.249,0.485,Settled,0
15207,Hibernating,United Kingdom,416,3,683.92,227.97,61.5,19,130,1.017,-0.199,-0.216,0.964,1.026,At Risk,0.484,0.063,Borderline,1
15208,New Customers,United Kingdom,1,6,970.52,161.75,58.8,27,422,-2.41,0.494,0.037,1.742,2.113,Champions,0.452,0.174,Borderline,1
15209,Hibernating,United Kingdom,730,1,178.98,178.98,,13,0,1.377,-1.057,-1.182,0.605,2.324,At Risk,0.207,0.637,Core,0
15210,At Risk,United Kingdom,225,3,1176.19,392.06,22.0,66,350,0.624,-0.199,0.176,0.6,1.291,Hibernating,0.317,0.339,Settled,0
15211,New Customers,United Kingdom,60,2,1277.48,638.74,,52,304,-0.217,-0.555,0.235,0.862,1.06,At Risk,0.448,0.099,Borderline,1
15212,Hibernating,United Kingdom,241,2,208.28,104.14,,7,135,0.668,-0.555,-1.073,0.408,1.75,At Risk,0.189,0.559,Core,0
15213,Hibernating,United Kingdom,319,2,328.35,164.18,,22,11,0.847,-0.555,-0.745,0.346,1.521,At Risk,0.185,0.536,Core,0
15214,Champions,United Kingdom,2,8,1661.44,207.68,34.0,109,241,-2.15,0.805,0.425,1.562,1.809,New Customers,0.463,0.071,Borderline,1
15215,At Risk,United Kingdom,47,7,2422.43,346.06,100.0,85,566,-0.371,0.659,0.698,0.886,1.337,Champions,0.399,0.285,Settled,0
15216,New Customers,United Kingdom,88,2,486.09,243.04,,24,531,0.026,-0.555,-0.462,0.972,1.006,Hibernating,0.491,-0.015,Borderline,1
15217,Hibernating,United Kingdom,563,1,426.24,426.24,,28,0,1.211,-1.057,-0.557,0.519,1.863,At Risk,0.218,0.584,Core,0
15218,Champions,United Kingdom,11,22,11501.57,522.8,19.2,138,672,-1.26,1.967,1.824,0.647,2.733,At Risk,0.191,0.549,Core,0
15219,Hibernating,United Kingdom,176,2,685.45,342.72,,26,472,0.467,-0.555,-0.214,0.858,1.068,At Risk,0.445,0.162,Borderline,1
15220,At Risk,United Kingdom,52,6,1778.96,296.49,11.5,110,229,-0.307,0.494,0.475,0.728,1.222,New Customers,0.373,0.287,Settled,0
15221,At Risk,United Kingdom,366,4,2465.45,616.36,68.4,21,271,0.935,0.077,0.71,0.647,1.867,Hibernating,0.257,0.486,Settled,0
15222,At Risk,United Kingdom,319,11,3550.91,322.81,46.3,98,404,0.847,1.161,0.974,1.122,2.052,Champions,0.354,0.401,Settled,0
15223,At Risk,United Kingdom,226,5,1417.95,283.59,136.0,26,509,0.627,0.303,0.311,0.266,1.7,Hibernating,0.135,0.546,Core,0
15224,At Risk,United Kingdom,358,5,871.36,174.27,60.5,24,334,0.921,0.303,-0.041,0.712,1.449,Hibernating,0.329,0.36,Settled,0
15225,Hibernating,United Kingdom,234,1,409.4,409.4,,23,0,0.649,-1.057,-0.586,0.436,1.71,At Risk,0.203,0.558,Core,0
15226,Hibernating,United Kingdom,311,1,154.41,154.41,,8,0,0.831,-1.057,-1.288,0.435,2.147,New Customers,0.168,0.646,Core,0
15227,Champions,United Kingdom,37,9,2488.49,276.5,49.4,86,597,-0.521,0.935,0.717,1.071,1.152,At Risk,0.482,-0.027,Borderline,1
15228,At Risk,United Kingdom,66,6,5580.27,930.04,36.6,184,433,-0.157,0.494,1.301,1.045,1.431,Champions,0.422,0.243,Borderline,1
15229,Hibernating,United Kingdom,586,1,160.5,160.5,,9,0,1.236,-1.057,-1.261,0.544,2.324,At Risk,0.19,0.654,Core,0
15230,Hibernating,United Kingdom,239,2,429.6,214.8,,23,1,0.662,-0.555,-0.552,0.513,1.326,At Risk,0.279,0.432,Settled,0
15231,Hibernating,United Kingdom,621,1,250.26,250.26,,14,0,1.274,-1.057,-0.941,0.444,2.118,At Risk,0.173,0.647,Core,0
15232,Hibernating,United Kingdom,113,2,612.06,306.03,,26,27,0.185,-0.555,-0.296,0.97,1.102,New Customers,0.468,0.122,Borderline,1
15233,Hibernating,United Kingdom,401,1,59.4,59.4,,1,0,0.993,-1.057,-1.972,1.093,2.663,New Customers,0.291,0.547,Core,0
15234,Hibernating,United Kingdom,277,1,197.0,197.0,,14,0,0.757,-1.057,-1.113,0.312,2.006,New Customers,0.134,0.644,Core,0
15235,At Risk,United Kingdom,218,16,2937.81,183.61,10.6,161,170,0.604,1.592,0.837,1.38,1.814,Champions,0.432,0.238,Borderline,1
15236,Hibernating,United Kingdom,299,1,321.05,321.05,,15,0,0.806,-1.057,-0.762,0.252,1.848,At Risk,0.12,0.628,Core,0
15237,New Customers,United Kingdom,2,4,1412.32,353.08,41.2,94,225,-2.15,0.077,0.308,1.43,2.066,Champions,0.409,0.279,Settled,0
15238,New Customers,United Kingdom,29,3,1071.99,357.33,11.5,49,154,-0.672,-0.199,0.109,0.427,1.215,At Risk,0.26,0.351,Settled,0
15239,New Customers,United Kingdom,10,2,780.59,390.3,,48,68,-1.316,-0.555,-0.121,0.511,1.984,At Risk,0.205,0.522,Core,0
15240,Champions,United Kingdom,45,12,4459.98,371.66,37.0,134,689,-0.398,1.26,1.139,0.816,1.435,At Risk,0.362,0.218,Borderline,1
15241,At Risk,United Kingdom,67,11,3050.16,277.29,50.7,120,587,-0.147,1.161,0.864,1.111,1.165,Champions,0.488,0.109,Borderline,1
15242,Hibernating,United Kingdom,422,1,302.04,302.04,,4,0,1.026,-1.057,-0.806,0.264,1.938,At Risk,0.12,0.65,Core,0
15243,New Customers,United Kingdom,74,2,927.28,463.64,,56,360,-0.084,-0.555,0.004,0.877,1.061,At Risk,0.453,0.095,Borderline,1
15244,New Customers,United Kingdom,65,3,912.08,304.03,117.5,44,600,-0.166,-0.199,-0.008,0.767,0.863,At Risk,0.47,0.037,Borderline,1
15245,At Risk,United Kingdom,134,8,4610.84,576.36,38.0,72,461,0.293,0.805,1.163,0.898,1.616,Champions,0.357,0.368,Settled,0
15246,At Risk,United Kingdom,238,3,780.4,260.13,38.5,45,317,0.66,-0.199,-0.121,0.787,1.048,Hibernating,0.429,0.139,Borderline,1
15247,At Risk,United Kingdom,122,3,976.06,325.35,147.5,13,414,0.233,-0.199,0.041,0.647,1.162,New Customers,0.358,0.297,Settled,0
15248,At Risk,United Kingdom,411,3,1893.93,631.31,3.5,103,122,1.009,-0.199,0.52,0.793,1.575,Hibernating,0.335,0.358,Settled,0
15249,Champions,United Kingdom,32,18,9266.0,514.78,39.7,304,591,-0.611,1.73,1.667,0.637,2.145,At Risk,0.229,0.452,Settled,0
15250,Hibernating,United Kingdom,641,1,60.0,60.0,,3,0,1.294,-1.057,-1.965,1.157,2.879,New Customers,0.287,0.562,Core,0
15251,Champions,United Kingdom,9,21,20324.54,967.84,37.3,183,670,-1.377,1.912,2.235,0.986,3.0,At Risk,0.247,0.52,Core,0
15252,At Risk,United Kingdom,36,5,2103.41,420.68,72.2,106,575,-0.538,0.303,0.596,0.943,1.094,New Customers,0.463,0.112,Borderline,1
15253,Champions,United Kingdom,16,8,2055.09,256.89,74.0,102,570,-1.037,0.805,0.579,1.073,1.39,New Customers,0.436,0.126,Borderline,1
15254,At Risk,United Kingdom,127,3,1088.35,362.78,202.5,64,433,0.259,-0.199,0.12,0.596,1.208,New Customers,0.33,0.336,Settled,0
15255,At Risk,United Kingdom,67,9,3729.42,414.38,109.7,137,670,-0.147,0.935,1.01,1.018,1.207,Champions,0.458,0.173,Borderline,1
15256,Hibernating,United Kingdom,149,2,170.4,85.2,,6,413,0.361,-0.555,-1.218,0.678,1.603,New Customers,0.297,0.44,Settled,0
15257,Hibernating,United Kingdom,283,2,685.9,342.95,,11,130,0.77,-0.555,-0.214,0.761,1.131,At Risk,0.402,0.255,Settled,0
15258,Hibernating,United Kingdom,169,2,623.16,311.58,,32,48,0.441,-0.555,-0.283,0.817,1.11,At Risk,0.424,0.205,Borderline,1
15259,At Risk,United Kingdom,513,4,1182.38,295.59,40.3,50,169,1.151,0.077,0.179,0.83,1.459,Hibernating,0.363,0.314,Settled,0
15260,Champions,United Kingdom,100,25,9188.23,367.53,29.6,186,633,0.107,2.118,1.661,1.403,2.22,At Risk,0.387,0.252,Settled,0
15261,At Risk,United Kingdom,135,4,1508.0,377.0,103.8,87,299,0.298,0.077,0.355,0.245,1.383,New Customers,0.151,0.483,Settled,0
15262,Hibernating,United Kingdom,324,3,418.82,139.61,25.5,22,164,0.857,-0.199,-0.57,0.742,1.21,At Risk,0.38,0.282,Settled,0
15263,Hibernating,United Kingdom,107,1,156.51,156.51,,12,0,0.15,-1.057,-1.279,0.842,1.647,New Customers,0.338,0.392,Settled,0
15264,New Customers,United Kingdom,64,2,848.4,424.2,,52,466,-0.176,-0.555,-0.06,0.776,1.131,At Risk,0.407,0.187,Borderline,1
15265,At Risk,United Kingdom,151,4,3345.64,836.41,124.3,179,586,0.369,0.077,0.931,0.541,1.763,New Customers,0.235,0.498,Settled,0
15266,At Risk,United Kingdom,338,5,852.21,170.44,99.0,38,363,0.884,0.303,-0.057,0.696,1.439,Hibernating,0.326,0.362,Settled,0
15267,New Customers,United Kingdom,22,5,1717.36,343.47,33.1,8,160,-0.843,0.303,0.449,0.923,1.234,At Risk,0.428,0.16,Borderline,1
15268,At Risk,United Kingdom,479,3,961.9,320.63,63.5,21,126,1.107,-0.199,0.03,0.957,1.167,Hibernating,0.45,0.11,Borderline,1
